,id,title,description,channelId,channelTitle,thumbnail,tags,categoryId,madeForKids,duration,duration seconds
0,bQES_F6c7c8,Incentive Ad Desktop,,UCMMkOy1OtB1OkjB6PNTk9Sw,AdaptedMind,https://i.ytimg.com/vi/bQES_F6c7c8/default.jpg,N/A,22,True,PT1M52S,112.0
1,DwNatxJHBGo,දන්ත සංවේදීතාවය නොසලකා හරින්න එපා කල්ගතවෙද්දි එය බරපතල විය හැකSensodyne දැන් සියලුම ෆාමසි වල ඇත,"දන්ත සංවේදීතාවය නොසලකා හරින්න එපා කල්ගතවෙද්දි එය බරපතල විය හැක
Sensodyne දැන් සියලුම ෆාමසි වල ඇත #sensodyne",UCH3D6zUxAhanFrpVRgzfXuQ,Sensodyne LK,https://i.ytimg.com/vi/DwNatxJHBGo/default.jpg,N/A,22,False,PT6S,6.0
2,W-Ardr2Oeu8,"[MV] 예은 (YEEUN) ""Cherry Coke""","YEEUN The 1st Single Album [The Beginning]

2023.04.13 6PM (KST) Release

🔔 SUPERBELL Official

✔️ Website : https://www.superbellcompany.com
✔️ Instagram : https://www.instagram.com/superbellcompany/
✔️ Twitter : https://twitter.com/superbellcom
✔️ Facebook : https://www.facebook.com/people/Superbell-Company/100083968521048/
✔️ Youtube : https://www.youtube.com/channel/UC68D2SzDTTepFK8CsiXw96g
  

#예은 #장예은 #YEEUN #JANGYEEUN #The_Beginning #Cherry_Coke #체리콕

Copyright ⓒ 2023. SUPERBELLCOMPANY. All rights reserved.",UC68D2SzDTTepFK8CsiXw96g,Superbell Company,https://i.ytimg.com/vi/W-Ardr2Oeu8/default.jpg,N/A,24,False,PT2M51S,171.0
3,nOxZiav_pv8,Math Game Walkthrough Ad,,UCMMkOy1OtB1OkjB6PNTk9Sw,AdaptedMind,https://i.ytimg.com/vi/nOxZiav_pv8/default.jpg,N/A,22,False,PT1M8S,68.0
4,VMulqQDWDbI,ADV2_PEDESTAL:4330736125935174003,"Created by AutoDirector

ADIP_UBERVERSAL_GENERAL:90226224:17618284755:6447470007:4330736125935174003",UCb_88r-EOEQ0ulMytf_R_Rw,SACHER PORTAGIOIE 1846,https://i.ytimg.com/vi/VMulqQDWDbI/default.jpg,['YouTube Autodirector Video'],22,False,PT16S,16.0
5,9SJMjAqe6J4,Asian Paints Causeway - Paint it Easy!,Your trusted partner for all your painting needs - Asian Paints Causeway - Paint it Easy,UC4xdzkrMwRumK52DcDwyyiA,Asian Paints Causeway,https://i.ytimg.com/vi/9SJMjAqe6J4/default.jpg,N/A,22,False,PT16S,16.0
6,Kp44T_rGZ98,Asian Paints Causeway - Paint it Easy!,Your trusted partner for all your painting needs - Asian Paints Causeway - Paint it Easy,UC4xdzkrMwRumK52DcDwyyiA,Asian Paints Causeway,https://i.ytimg.com/vi/Kp44T_rGZ98/default.jpg,N/A,22,False,PT31S,31.0
7,x7ZA5_lD8mI,Hill climb bro,,UC82_7SKgTJMeq-ZC9QcYjNw,MrBean gaming,https://i.ytimg.com/vi/x7ZA5_lD8mI/default.jpg,N/A,22,False,PT37S,37.0
8,9KzmHSOlvng,𝗔𝗱𝗺𝗶𝘀𝘀𝗶𝗼𝗻𝘀 𝗮𝗿𝗲 𝗻𝗼𝘄 𝗼𝗻 𝗳𝗼𝗿 𝗦𝗟𝗜𝗜𝗧 𝗠𝗮𝗶𝗻 𝗜𝗻𝘁𝗮𝗸𝗲 𝟮𝟬𝟮𝟯!,"Step into your future with a wide range of globally renowned degree programs from our faculties, where you can engage with thriving academic communities. 

We offer an array of continuous teaching and supervision from exceptional lecturers, cutting-edge resources, and state-of-art facilities to support your studies.

For more details Call us on 011 754 4801
Apply Now: http://apply.sliit.lk/
Visit: www.sliit.lk
#sliit  #TheFutureAwaitsYou #2023",UC1rINdMFZJRe6FYY2l0xbrg,SLIITtube,https://i.ytimg.com/vi/9KzmHSOlvng/default.jpg,N/A,27,False,PT16S,16.0
9,34u1sOLrgVo,Growth Mindset + Addition Ad Arrow Fix Desktop,,UCMMkOy1OtB1OkjB6PNTk9Sw,AdaptedMind,https://i.ytimg.com/vi/34u1sOLrgVo/default.jpg,N/A,22,True,PT4M43S,283.0
