,id,title,description,channelId,channelTitle,thumbnail,tags,categoryId,madeForKids,duration,duration seconds
118,y6ZO5PH6kQo,Together... – KIOXIA Image Video,"Together, we elevate the digital world: https://www.kioxia.com/",UCpZupZZe0oa0wZOKhi6EUkA,KIOXIA Europe,https://i.ytimg.com/vi/y6ZO5PH6kQo/default.jpg,N/A,28,False,PT1M40S,100.0
119,F0A7cvLdodU,Pizza Rustica från Dr. Oetker,"Pizza Rustica - Great to share, too tasty to do it fair",UCJRtGRaLeJ67kUKiB9c4nBA,Dr. Oetker Sverige,https://i.ytimg.com/vi/F0A7cvLdodU/default.jpg,N/A,24,False,PT15S,15.0
120,RVpFu31xxWo,Foo Fighters - The Glass,"From the album 'But Here We Are' // Out Now
Listen here: https://FooFighters.lnk.to/BHWAID
 
See Foo Fighters Live: https://FooFighters.lnk.to/Shows
 
Connect with Foo Fighters:
Facebook: https://FooFighters.lnk.to/followFI
Instagram: https://FooFighters.lnk.to/followII
Twitter: https://FooFighters.lnk.to/followTI
Website: https://FooFighters.lnk.to/followWI
Spotify: https://FooFighters.lnk.to/followSI
YouTube: https://FooFighters.lnk.to/subscribeYD
Tiktok: https://www.tiktok.com/@foofightersofficial

Lyrics: 

I had a vision of you
And just like that
I was left to live without it
I found a version of love
And just like that
I was left to live without it
 
Waiting for this storm to pass
Waiting on this side of the glass
But I see my reflection in you
You see your reflection in me
How could it be?
How could it be?
 
There is something between us
Between me and you
There is something between us
I see right through
 
I had a version of home
And just like that
I was left to live without it
I had a person I loved
And just like that
I was left to live without him
 
Waiting for this storm to pass
Waiting on this side of the glass
But I see my reflection in you
You see your reflection in me
How can it be?
How can it be?
 
There is something between us
Between me and you
There is something between us
I see right through
 
I had a vision of you 
And just like that
I was left to live without it
Waiting on this side of the glass

Credits: 
Director: Tim Kellner
Editor: Tim Kellner 
Cinematographer: Tim Kellner 
Producer: Emily Hillgren
1st AC: Adam Billingham
PA: Khaki Jean
Location - Bonneville State Park, Utah 

#FooFighters #TheGlass #ButHereWeAre",UCGRjJrpD2bmk9Ilq6nq80qg,foofightersVEVO,https://i.ytimg.com/vi/RVpFu31xxWo/default.jpg,"['Rescued', 'but here we are', 'Under You', 'Under You Foo Fighters', 'dave grohl', 'rami jaffee', 'pat smear', 'chris shiflett', 'nate mendel', 'new album', 'rock music', 'this is happening now', 'show me how', 'the teacher', 'but here we are album', 'but here we are foo fighters', 'the glass', 'Foo Fighters', 'RCA Records Label', 'Rock', 'The Glass']",10,False,PT3M50S,230.0
121,3ZFWKk7Fv0E,SILENO. Den intelligenta robotgräsklipparen.,Den intelligenta robotgräsklipparen från GARDENA. Nu med LONA™ intelligence. Få hela 5 års garanti när du registrerar din SILENO inom 3 månader från inköpsdatumet.,UC1ulwATjT5MXg4FgQHZq9pQ,GardenaSweden,https://i.ytimg.com/vi/3ZFWKk7Fv0E/default.jpg,N/A,28,False,PT21S,21.0
122,68B_ZXrqX_8,"YES HDW 2023 20""",,UCccYxbR8CIzGqy5vwnwOGXg,Procter Gamble Nordic,https://i.ytimg.com/vi/68B_ZXrqX_8/default.jpg,N/A,24,False,PT21S,21.0
123,cbxoDdKaJ1U,Clas Ohlson SE Skjuldrömmar 15s,,UCbrsZaUkqDxk6_5pI1-Dxbg,Clas Ohlson Sverige,https://i.ytimg.com/vi/cbxoDdKaJ1U/default.jpg,"['hemmafix', 'clas ohlson', 'fixa hemma', 'gör det själv', 'diy']",26,False,PT15S,15.0
124,6d_jPUHmIZU,SPIDER-MAN: ACROSS THE SPIDER VERSE - Ny trailer - Biopremiär 2 juni,The Spider-War är här. Spider-Man: Across the #SpiderVerse - Biopremiär 2 juni. Se den nya trailern nu.,UC6aZ7fwmSRr00_rDYG3MvBQ,Sony Pictures Sverige,https://i.ytimg.com/vi/6d_jPUHmIZU/default.jpg,['Sony pictures sverige'],1,True,PT2M20S,140.0
125,XJNp9_kfUwI,PRO32187 16x9 Ugn 15s SE,,UCfao09EPamUo5K1wE-MmckA,Fortum,https://i.ytimg.com/vi/XJNp9_kfUwI/default.jpg,N/A,28,False,PT15S,15.0
126,l-wtFtZn-QU,AID2301596P2GL Teaser 15s 16x9 SE,,UCpeX7ds2tTpiRMwga0jUq8g,The LEGO Group,https://i.ytimg.com/vi/l-wtFtZn-QU/default.jpg,N/A,24,True,PT16S,16.0
127,-kjFZkSFqRs,Kappahl - Summer Family - Trueview - SE,,UCz7szU4aUM2jUP27o_Zwf_g,Kappahl,https://i.ytimg.com/vi/-kjFZkSFqRs/default.jpg,N/A,24,False,PT16S,16.0
128,3yqLnwf2ORE,RR S8 Launch YouTube 1920x1080 15s sutbtitles,,UC86CMysBnOMlRdBJEfihcUQ,Roborock,https://i.ytimg.com/vi/3yqLnwf2ORE/default.jpg,N/A,28,False,PT15S,15.0
129,kUbFzG5dPa8,Plugga utan att flytta? Så fungerar KYH Anywhere,"KYH Anywhere erbjuder YH-utbildning inom IT, teknik och samhällsbyggnad. Det är ett unikt koncept med platsbundna digitala YH-utbildningar som gör det möjligt att studera på en ort nära dig, men med kurskamrater över hela landet. 

Du kan med säkerhet veta att din valda studieort är i behov av den kompetens som du får under utbildningen, vilket gör att chanserna till jobb i ditt närområde är mycket goda efter examen och 9 av 10 får jobb direkt efter examen.

KYH Anywhere finns på flera orter runt om i Sverige, läs mer och se alla programstarter på respektive ort här: https://kyh.se/utbildningar-anywhere/",UCzrcodqRBZg5ob6CkOolSrQ,KYH yrkeshögskola,https://i.ytimg.com/vi/kUbFzG5dPa8/default.jpg,N/A,27,False,PT58S,58.0
130,WTXFyFrUlOc,RR S8 Launch YouTube 1920x1080 15s,,UC86CMysBnOMlRdBJEfihcUQ,Roborock,https://i.ytimg.com/vi/WTXFyFrUlOc/default.jpg,N/A,28,False,PT16S,16.0
131,vNTXVsXdQVY,RR S8 PRO ULTRA Launch YouTube 1920x1080 15s,,UC86CMysBnOMlRdBJEfihcUQ,Roborock,https://i.ytimg.com/vi/vNTXVsXdQVY/default.jpg,N/A,28,True,PT15S,15.0
132,nOxZiav_pv8,Math Game Walkthrough Ad,,UCMMkOy1OtB1OkjB6PNTk9Sw,AdaptedMind,https://i.ytimg.com/vi/nOxZiav_pv8/default.jpg,N/A,22,False,PT1M8S,68.0
133,x87688smkAA,AID2301252P2GL _LEGO_DreamZzz_Is This A Dream_15s_16x9,,UCpeX7ds2tTpiRMwga0jUq8g,The LEGO Group,https://i.ytimg.com/vi/x87688smkAA/default.jpg,N/A,24,True,PT15S,15.0
134,aOuy6_n1Cg4,K-Rauta - Välkommen ut!,"Har du tankar, planer och idéer? Hos oss hittar du materialet, verktygen och kunskapen – allt som behövs för att få dina byggdrömmar att slå in. Vi hjälper dig från start till klart. Välkommen in till ditt närmaste varuhus eller k-rauta.se",UCjNyNWuNh5g0oD_g6YiA6lw,K-Rauta Sverige,https://i.ytimg.com/vi/aOuy6_n1Cg4/default.jpg,['K-rauta'],24,False,PT20S,20.0
135,CQ3gpfOh2ZM,"Roborock S8 Series - Forget about Cleaning, it is that satisfying feeling","Get that satisfying feeling with the new Roborock S8 :tongue::robot_face::sparkles: Experience the next level of cleaning with our latest technology – DuoRoller™ Brush and VibraRise® Mopping System. Coupled with the RockDock™, the smart cleaning experience has never been easier.",UC86CMysBnOMlRdBJEfihcUQ,Roborock,https://i.ytimg.com/vi/CQ3gpfOh2ZM/default.jpg,N/A,28,False,PT30S,30.0
136,8a__MDi2Xsk,AID2301275P2GL_LEGO_DreamZzz_Is It A Shark Is It A Ship_15s_16x9,,UCpeX7ds2tTpiRMwga0jUq8g,The LEGO Group,https://i.ytimg.com/vi/8a__MDi2Xsk/default.jpg,N/A,24,True,PT15S,15.0
137,fA3RLEVZC4k,Bara Lite Solidaritet,CKS Garage 3,UCcirtS_5JV7ElaSjiUWNZdQ,CKS Garage,https://i.ytimg.com/vi/fA3RLEVZC4k/default.jpg,N/A,22,False,PT3M51S,231.0
138,ggP_MVVOxAs,Kryssningsreportrarna familjen Gonzalez Lopez reser till Helsingfors!,"Häng med när familjen hoppar på Silja Symphony för en 40h minisemester till Helsingfors. 

Läs mer om våra Helsingforskryssningar: https://tal.link/helsingforskryssa",UC_fnG-nwHEcukI17rROEJew,Tallink Silja Sverige,https://i.ytimg.com/vi/ggP_MVVOxAs/default.jpg,N/A,19,True,PT3M38S,218.0
139,J1hWMz-Yg18,Välkommen till Lexus Uppsala!,"Äntligen finns Lexus i Uppsala!

Välkommen till vårt fräscha showroom på Kumlagatan 8 i Uppsala.


Web: https://www.lexus.se/retailers/lexus-uppsala
Instagram: https://www.instagram.com/lexusuppsala/
Facebook: https://www.facebook.com/Lexusuppsala/
Linkedin: https://www.linkedin.com/company/37870362/",UC5oaCzcdmmWbHyYFxPQHR_g,LEXUS UPPSALA,https://i.ytimg.com/vi/J1hWMz-Yg18/default.jpg,"['Lexus', 'Lexus uppsla', 'experience amazing', 'uppsala']",2,False,PT1M1S,61.0
140,_y2CaMwwymE,Long format - New Beginnings 6s.,,UCpeX7ds2tTpiRMwga0jUq8g,The LEGO Group,https://i.ytimg.com/vi/_y2CaMwwymE/default.jpg,N/A,24,True,PT7S,7.0
141,jtZ2WLnpDwA,Månadens Gamingdeal med Matinbum!,"Kan Bamse och Matinbum komma överens om vad som är månadens bästa deal?  😅

Oavsett vem som har rätt så hittar ni massor med deals på:
www.Elgiganten.se/gamingdeals

------------------------------------------------------------------------------------------------------------

💬 Följ oss på sociala medier:
◼️ Instagram: https://www.instagram.com/elgigantengaming/
◼️ TikTok: https://www.tiktok.com/@elgigantengaming
◼️ Twitter: https://twitter.com/elgiggaming
◼️ Facebook: https://www.facebook.com/ElgigantenGaming/
◼️ Discord: https://discord.gg/gVyU4mGyTh

🎮 Månadens Gamingdeal: https://www.elgiganten.se/kampanj/gaming/manadens-gamingdeal-hos-elgiganten
#elgigantengaming #gaming #elgiganten",UCfNikAEVosR26UIvdJPTU8w,Elgiganten Gaming,https://i.ytimg.com/vi/jtZ2WLnpDwA/default.jpg,"['elgiganten', 'elgigantengaming', 'elkjop', 'elkjopgaming', 'månadens gamingdeal', 'mgd', 'tech', 'ps5', 'instagram', 'twitter', 'tiktok', 'facebook', 'gaming']",20,False,PT4M35S,275.0
142,MO1V-iezJfs,Veet Expert 20s OLV SE 16x9,,UC3-H5QLhd_plDvyMQcGr99g,Veet_Nordics ,https://i.ytimg.com/vi/MO1V-iezJfs/default.jpg,N/A,22,False,PT20S,20.0
143,VPVa0bqru10,Kompostera matavfall med bokashi,"Bokashi är en japansk metod för att omvandla matavfall till näringsrik jord. Komposten ger dig både flytande näring till dina växter och näringsrik jord på bara några veckor.

Handla bokashihink och tillbehör i vår e-handel på plantagen.se.",UC2bm7lnakWq5Jz9bu8ZTGrQ,Plantagen Sverige,https://i.ytimg.com/vi/VPVa0bqru10/default.jpg,N/A,26,False,PT42S,42.0
144,O-Gvr96sO-0,The Choice of Creators,"SKAPA, VLOGGA, STREAMA, DELA. 

Ta nästa steg på din kreativa resa och utforska våra verktyg för innehållsskapande idag

https://www.sony.co.uk/electronics/content-creator
 
Med enastående funktioner som backas upp av Alpha-kamerateknik kommer du att upptäcka all kraft du behöver för vardaglig kreativitet i Sonys kamera- och Xperia-sortiment.",UCJazpMjP5UGkixudW3RqbvQ,Sony Nordic,https://i.ytimg.com/vi/O-Gvr96sO-0/default.jpg,N/A,28,False,PT1M2S,62.0
145,1vYQjBJXFHc,Aqua Dental - Vi inspireras av de främsta för att kunna ge dig det bästa,,UCnRMWGpnVdvb6PQth4iLkfA,Aqua Dental,https://i.ytimg.com/vi/1vYQjBJXFHc/default.jpg,N/A,27,False,PT10S,10.0
146,PnDOAKPb7dI,Prova Gourmet Revelations - den ultimata matupplevelsen,Prova Gourmet Revelations - den ultimata matupplevelsen,UC7KwiVOUBK_o6g2KNunzspQ,Purina Sverige,https://i.ytimg.com/vi/PnDOAKPb7dI/default.jpg,"['Purina Sverige', 'Purina Gourmet', 'Gourmet Revelations', 'Kattmat', 'Katt']",22,False,PT20S,20.0
147,12vpmRgVqQg,DET HÄR ÄR ALLA RESOR PÅ EN GÅNG | ROYAL CARIBBEAN,Idag börjar en oslagbar resa som är äventyrligare än någonsin och passar alla åldrar.,UCD_RHRlbr_sRBe4sMxmrxsw,Royal Caribbean Sverige,https://i.ytimg.com/vi/12vpmRgVqQg/default.jpg,"['Royal Caribbean Cruises', 'Royal Caribbean', 'Royal Caribbean International', 'Royal Caribbean International Cruises', 'Cruises', '2023 Cruises', '2024 Cruises', 'Caribbean Cruises', 'Alaskan Cruise', 'European Cruise', 'Panama Cruise', 'Asian Cruise', 'Australian Cruise']",19,False,PT31S,31.0
148,HQpjafVL0S4,Fame_6s_16.9_VA_NOCTA | PACO RABANNE,"Still haven’t subscribed to PACO RABANNE on YouTube? 
🡺 https://www.youtube.com/pacorabanne

Follow us on:
Instagram : https://www.instagram.com/pacorabanne
_
Facebook Fashion: https://www.facebook.com/pacorabanne
Facebook Fragrances: https://www.facebook.com/pacorabanneparfums
_
Twitter: https://twitter.com/pacorabanne
_
Spotify: https://spoti.fi/3c5dc0U
_
More on: https://www.pacorabanne.com",UCrM2dXon1LYEq63xH9Wc8pQ,Paco Rabanne,https://i.ytimg.com/vi/HQpjafVL0S4/default.jpg,"['paco rabanne', 'paco rabanne fashion', 'paco rabanne parfums', 'paco rabanne pub', 'paco rabanne ad', 'paco', 'rabanne', 'paco rabanne advertising']",24,False,PT6S,6.0
149,9x9Miio1Nng,“i really really hope so” out sept 29 ★ “love at first fight” drops june 7th ★,our new album “i really really hope so” out sept 29 ★ “love at first fight” - the first of 4 singles - drops june 7th ★ thisislany.com,UCBoANX4oFfAyGPjMSUFYrfQ,LANY,https://i.ytimg.com/vi/9x9Miio1Nng/default.jpg,N/A,24,False,PT27S,27.0
150,m91qruP3Uv8,Veet Expert 6s OLV SE Bikini 16x9,,UC3-H5QLhd_plDvyMQcGr99g,Veet_Nordics ,https://i.ytimg.com/vi/m91qruP3Uv8/default.jpg,N/A,22,False,PT6S,6.0
151,SRHq7-gommU,storkenrichard spanning 16x9 15s1,,UC_4Nc4NeEG-SIaetcgMTtfw,SF Studios,https://i.ytimg.com/vi/SRHq7-gommU/default.jpg,"['SF', 'Studios']",1,False,PT16S,16.0
152,Gwl3HdDkRdc,Skydda de minsta! Just nu får du 20% på solkräm på apoteket.se och 3 för 2 på solkräm i butik.,Erbjudandet gäller t o m 18/6 2023 eller så länge lagret räcker. Rabatten dras i kassan. Billigaste på köpet. Kan ej kombineras med andra erbjudanden.,UCe_mzs72-Rj3s1vd_8YvNvw,Apoteket,https://i.ytimg.com/vi/Gwl3HdDkRdc/default.jpg,N/A,24,False,PT10S,10.0
153,FCs7KnEXOno,Veet Pure 20s OLV SE 16x9,,UC3-H5QLhd_plDvyMQcGr99g,Veet_Nordics ,https://i.ytimg.com/vi/FCs7KnEXOno/default.jpg,N/A,22,False,PT20S,20.0
154,4xLbmdqdbO4,För din katts synliga hälsa idag och imorgon,"För din katts synliga hälsa idag och imorgon, hjälp med att skydda din katts tarmflora.",UC7KwiVOUBK_o6g2KNunzspQ,Purina Sverige,https://i.ytimg.com/vi/4xLbmdqdbO4/default.jpg,"['Purina', 'Purina ONE', 'Katt']",15,False,PT20S,20.0
155,-ehk1p9m6hA,enUK-EMEA-D4-D4-Launch-Launch-SaviorsNPCXBNoSkip-PreOrder-VID-1920x1080-15-Launch-Live,,UCxn8csYeZg6awRnZS-aqg0g,Diablo,https://i.ytimg.com/vi/-ehk1p9m6hA/default.jpg,N/A,20,False,PT16S,16.0
156,wD6nU-OP77o,Masterbrand | The Peacemaker 20 sec,,UCtHmHp03V_XYWgEOD25XX9w,Arla Sverige,https://i.ytimg.com/vi/wD6nU-OP77o/default.jpg,N/A,24,False,PT20S,20.0
157,6cZnRXITFvs,બતક કન્યા ની વાર્તા | Goose Girl in Gujarati | વાર્તા | Gujarati Varta | Gujarati Fairy Tales,"#GujaratiFairyTales બતક કન્યા ની વાર્તા | Goose Girl in Gujarati | વાર્તા | Gujarati Varta | Gujarati Story | પરીઓની વાર્તા | Pario ni Varta | 4K UHD | Gujarati Fairy Tales

Watch Children's Stories in English on our English Fairy Tales Channel : http://www.youtube.com/EnglishFairyTales  

💙 વધુ વિડિઓઝ જુઓ 💙 Watch More Videos in Gujarati 💙

► સુસ્ત ગધેડો - Lazy Donkey : https://youtu.be/B6e3RtoyAMs

► જાદુઈ ઘડો - Magic Pot : https://youtu.be/cs0nsGZrjII

► સૂર્ય અને ચંદ્ર  - Sun And The Moon : https://youtu.be/igFsxEDLsYA

► જંગલ બુક - Jungle book : https://youtu.be/U8JFi6Moqmo

► સિન્ડ્રેલા - Cinderella : https://youtu.be/WU75twsoL0w

► એક નાની પરી ઉંદરડી - Little Mouse Was A Princess : https://youtu.be/HUd7XWzcA-E

► હેન્સેલ અને ગ્રેટેલ - Hansel and Gretel : https://youtu.be/rjr3dbYx4T4

► Elves અને મોચી - Elves and the Shoe Maker : https://youtu.be/rbnR1B06W5Q

► સ્લીપિંગ બ્યૂટી - Sleeping Beauty : https://youtu.be/xb7VN1h4NuI

► બરફ ની રાની - Snow Queen : https://youtu.be/vP3iQZrqYoI

► થંબલીના - Thumbelina : https://youtu.be/D44zVCnTiIM

► રેપંઝેલ - Rapunzel : https://youtu.be/dWM0gjElGRc

► બુટ માં બિલાડી - Puss In Boots : https://youtu.be/HXg9y_NNO0k

► ડી માચીસવાળી લાલી - Little Match Girl : https://youtu.be/qQ7fU1HDY7U

► બાર ન્રીત્ય રાજકુમારી - 12 Dancing Princess : https://youtu.be/mSALt75VVHU

► પાંચ વટાણા - Five Peas in a Pod : https://youtu.be/mMgreywsXlc

► અગ્લી નાની બતક - Ugly Duckling : https://youtu.be/dbI7r2fvcg8

► અલાદીન અને જાદુઈ ચરાગ - Aladdin And The Magic Lamp : https://youtu.be/g8mFRK2BFa0

► વરુ અને સાત બકરી બાળકોની વાર્તા - Wolf And The Seven Little Goats : https://youtu.be/Tt5K7lLAfas

► કીડી અને તીડ - Ant And Grasshopper : https://youtu.be/W4R7HKfUkGs
----------------------------------------------------------------------------------------------------------
#gujaratistory, #gujaratifairytales, #newstoryingujarati, #bestofgujarati, #gujarati, #story, #bedtimeStory, #newstory, #moralstory, #learnings, #morallearnings, #gujaratilearnings, #moralstoryingujarati, #વાર્તાશીખો, #નવુંશીખવું, #bestofmorallearningsingujarati,

----------------------------------------------------------------------------------------------------------

Follow Gujarati Fairy Tales on:
FaceBook : http://bit.ly/GujaratiFairyTale
----------------------------------------------------------------------------------------------------------

Indian Language other Fairy Tales: 

►Hindi Fairy Tales - https://www.youtube.com/HindiFairyTales

►Bengali Fairy Tales - https://www.youtube.com/BengaliFairyTales

►Urdu Fairy Tales - https://www.youtube.com/UrduFairyTales

►Tamil Fairy Tales - https://www.youtube.com/TamilFairyTales

►Malayalam Fairy Tales - https://www.youtube.com/MalayalamFairyTales

►Telugu Fairy Tales - https://www.youtube.com/TeluguFairyTales

►Kannada Fairy Tales - http://www.youtube.com/KannadaFairyTales

►Marathi Fairy Tales - https://www.youtube.com/MarathiFairyTales

►Odia Fairy Tales - https://www.youtube.com/OdiaFairyTales

►Sinhala Fairy Tales - https://www.youtube.com/SinhalaFairyTales

►Assamese Fairy Tales - https://www.youtube.com/AssameseFairyTales

►Gujarati Fairy Tales - https://www.youtube.com/GujaratiFairyTales

►Punjabi Fairy Tales - http://www.youtube.com/PunjabiFairyTales

►Bhojpuri Fairy Tales - https://www.youtube.com/BhojpuriFairyTales

►Pashto Fairy Tales - http://www.youtube.com/PashtoFairyTalesChannel

►Sindhi Fairy Tales - https://www.youtube.com/SindhiFairyTales

►Chhattisgarhi Fairy Tales - https://www.youtube.com/ChhattisgarhiFairyTales

►Saraiki Fairy Tales - https://www.youtube.com/SaraikiFairyTales

►Maithili Fairy Tales - https://www.youtube.com/MaithiliFairyTales

►Rajasthani Fairy Tales - https://www.youtube.com/RajasthaniFairyTales

►Haryanvi Fairy Tales - https://www.youtube.com/HaryanviFairyTales
► Parental guidance: Some material of this video may not be suitable for children’s Below 13 year’s of age. Persian

Disclaimer ► 
The Gujarati Fairy Tales Channel and all of its videos are not “directed to children” within the meaning of Title 16 C.F.R. § 312.2 of CHILDREN'S ONLINE PRIVACY PROTECTION ACT (USA) are not intended for children under 13 years of age. Gujarati Fairy Tales CHANNEL and its owner(s), agents, representatives, and employees do not collect any information from children under 13 years of age and expressly deny permission to any third party seeking to collect information from children under 13 years of age on behalf of  Gujarati Fairy Tales CHANNEL. Further, Gujarati Fairy Tales CHANNEL denies any and all liability or responsibility for the practices and policies of YouTube and its agents and subsidiaries, or any other affiliated third party, regarding data collection.",UCzGc6gvWiy3vxGH9JNfkfbQ,Gujarati Fairy Tales,https://i.ytimg.com/vi/6cZnRXITFvs/default.jpg,"['બતક કન્યા ની વાર્તા', 'Goose Girl in Gujarati', 'Gujarati Fairy Tales', 'વાર્તા', 'gujarati varta', 'gujarati story', 'પરીઓની વાર્તા', 'pario ni varta', 'varta gujarati', 'fairy tales in gujarati', 'story in gujarati', 'gujarati stories', 'story', 'bal varta gujarati', 'gujarati bal varta', 'વાર્તા ગુજરાતી', 'story gujarati', 'gujarati vartao', 'gujarati story book', 'પરી ની વાર્તા', 'gujrati varta', 'bal varta', 'gujarati fairy tales stories', 'ગુજરાતી વાર્તા', 'goose girl', 'ગુસ ગર્લ', 'princess varta', 'bedtime stories']",24,False,PT11M34S,694.0
158,_V0kXMHNkaw,Juridium.se - Om oss - Lär känna vår affärsidé och vision! #juridium,"Juridium erbjuder privatpersoner och egenföretagare juridisk hjälp. Skapa din förfrågan och få hjälp utifrån ditt juridiska behov. I samband med din förfrågan kommer du få prisförslag från våra anslutna advokater och jurister.

Du får sedan möjlighet att jämföra & välja din juridiska expert! 

Att skapa en förfrågan är helt kostnadsfritt via vår plattform. Inga dolda avgifter eller förpliktelser. Vi är dessutom verksamma i hela Sverige och samarbetar med juridiska yrkesutövare inom samtliga rättsområden.

För oss är kundfokus viktigt. Du som kund ska alltid känna dig trygg med att använda vår tjänst. Därför erbjuds du 15 minuters kostnadsfri rådgivning av oss på Juridium om du är osäker på vad du exakt behöver hjälp med. #hittaadvokat #hittajurist",UCi49v8KeRVH2srW_ZapXJCg,Juridium AB,https://i.ytimg.com/vi/_V0kXMHNkaw/default.jpg,N/A,22,True,PT1M,60.0
159,WSDeydek6Zk,Santa Maria - Tex Mex is for Chairing!,Tex Mex is for Chairing! #chairing #santamariasverige,UCmZ66b9OJhLwjKAvgG0KP2g,Santa Maria Sverige,https://i.ytimg.com/vi/WSDeydek6Zk/default.jpg,N/A,24,True,PT6S,6.0
160,enNOZJSDFFs,Nyheter S23 30s SE,,UCeHmZ--JdSfMSjRCNsszatA,SkiStar,https://i.ytimg.com/vi/enNOZJSDFFs/default.jpg,N/A,24,False,PT30S,30.0
161,7IKeVpeQk68,Transformers: Rise of the Beasts | Biopremiär 9 juni | Prime | Paramount Pictures (HD),"UNITE or FALL. 
#Transformers #RiseOfTheBeasts - missa inte filmen på bio 9 juni. Biljetter finns att köpa från 24 maj.

Missa inte en enda trailer, prenumerera på Paramount Pictures http://bit.ly/PrenumereraParamount 

Se mer från Paramount Pictures Sverige på:
https://www.facebook.com/paramountpicturesse
https://www.instagram.com/uipsweden
https://www.tiktok.com/@uipsweden

Nu kommer allt det storslagna och actionpackade, som har fångat biobesökare världen över, tillbaka. Transformers: Rise of the Beasts tar med publiken på ett globalt 90-talsäventyr med Autobots och introducerar en helt ny sorts Transformer – Maximals – som blir deras allierade i den pågående striden på jorden.

Filmen är regisserad av Steven Caple Jr., har Anthony Ramos och Dominique Fishback i huvudrollerna, och får biopremiär 9 juni.",UCchBlcGvEG2OGoG9Ns46LHg,paramountintlswe,https://i.ytimg.com/vi/7IKeVpeQk68/default.jpg,"['tf7', 'transformers', 'prime', 'optimus', 'terracons', 'autobots', 'maximal', 'ron pearlman', 'peter dinklage', 'peter cullen', 'bumblebee', 'fyp', 'trend', 'summer', 'movie', 'best', 'beast', 'cars', 'robots', 'pete davidsson', 'scourge', 'evil', 'good', 'hasbro', 'toys', 'cinema', 'humans', 'for you page', 'short', 'shorts', 'trending', 'fy']",1,False,PT15S,15.0
162,gXBMJBzWpZc,Karma - 2023 - INT - Awareness - General | Rituals,"Subscribe today and make sure you click that bell if you don’t want to miss anything!
Subscribe link: https://rituals.world/2iA8vEB  

===
About Rituals...
Rituals Cosmetics is a luxury home and body cosmetics brand. It's our passion to transform daily routines into meaningful Rituals.

===
Follow Rituals...
https://www.instagram.com/ritualscosmetics/
https://rituals.com",UCsapc6POXIT-NGNNgN6urEQ,Rituals Cosmetics Global,https://i.ytimg.com/vi/gXBMJBzWpZc/default.jpg,"['rituals', 'rituals cosmetics', 'yoga', 'meditation']",26,False,PT12S,12.0
163,0rFktrHXPJ8,"Oddlygood Havredryck, sojadryck och mandeldryck","Smaka våra goda drycker! Havredrycken Original Oat och våra ekologiska nyheter utan tillsatt socker – sojadryck och mandeldryck.

Välj Oddlygood för den goda smakens skull. Vårt recept är enkelt – om det smakar underbart kommer fler välja växtbaserat!",UCxT7RX6Rp8EDZnx-29XJy3Q,Valio Sverige,https://i.ytimg.com/vi/0rFktrHXPJ8/default.jpg,N/A,24,True,PT15S,15.0
164,EUvPY2LdObc,Giorgio Armani SS23 Eyewear Campaign,Classicism at its finest. Discover the Giorgio Armani SS23 Eyewear Collection online and in store.,UCkU7qfV3iD-oxB7CGVWUsdg,Armani,https://i.ytimg.com/vi/EUvPY2LdObc/default.jpg,N/A,24,False,PT16S,16.0
165,hVtxt9aGvf8,Veet Pure 6s OLV SE HRC 16x9,,UC3-H5QLhd_plDvyMQcGr99g,Veet_Nordics ,https://i.ytimg.com/vi/hVtxt9aGvf8/default.jpg,N/A,22,False,PT6S,6.0
166,uRgDcyO1piU,Nya Loka Ananas Passionsfrukt,Släck törsten med Loka. Upptäck fler goda smaker på Loka.nu,UCTx4moO2J_0N6ghqLxX-UfA,Loka Bergslagen,https://i.ytimg.com/vi/uRgDcyO1piU/default.jpg,N/A,24,True,PT6S,6.0
167,uxQlQqHjxCs,Valio Laktosfri Yoghurt – Nyhet! Världens Smaker Nya Zeeland,"Nu fortsätter vår resa bland världens smaker! Upptäck Nya Zeeland, vår nya laktosfria yoghurt med en härlig och frisk mix av äpple, kiwi och lime. 

GÖR DET SOM KÄNNS BRA I MAGEN
Vi har alltid varit måna om att utveckla produkter för att folk ska må bra och drivs av att göra livet bättre för alla.  Men ett hälsosamt liv handlar om mer än vad vi äter, som att följa sin inre kompass och att finnas där för varandra. Vi vill inspirera människor att göra de rätta valen för sig själva och för andra. För tänk om vi alla utgick mer från vad som känns bra i magen. Det tror vi att världen skulle må lite bättre av.",UCxT7RX6Rp8EDZnx-29XJy3Q,Valio Sverige,https://i.ytimg.com/vi/uxQlQqHjxCs/default.jpg,N/A,24,True,PT10S,10.0
168,5s6Dbf5Fm2s,LOR2302 BR52938 PPD HC LP METAL DETOX OLV 6s 1920x1080 SE MASTER V2,,UCK0veA8dZHhTu5HERujWfTA,L'Oréal Professionnel Nordics,https://i.ytimg.com/vi/5s6Dbf5Fm2s/default.jpg,N/A,27,False,PT6S,6.0
169,ofFF7HmwtrE,AID2301897P2GL LEGO Ninjago We Rise 2HY23 ActionToy IN 6s 16x9 SE,,UCpeX7ds2tTpiRMwga0jUq8g,The LEGO Group,https://i.ytimg.com/vi/ofFF7HmwtrE/default.jpg,N/A,24,True,PT6S,6.0
170,z3_KBPJfEQI,DS Lego Disney,,UCpeX7ds2tTpiRMwga0jUq8g,The LEGO Group,https://i.ytimg.com/vi/z3_KBPJfEQI/default.jpg,N/A,24,True,PT9M29S,569.0
